gene,progenitor,effector,terminal exhausted,cycling,other,objective function
Gm48678,0.1898323771952754,0.1600755761625615,0.2963102245939922,0.3369074427550987,0.0168743792930721,3.4894554726052083
Krr1,0.2291000532037432,0.1921462830026006,0.27572941635392,0.2912003732081384,0.0118238742315975,4.173234481029985
C2cd2l,0.2291000532992537,0.192146282968589,0.2757294164709351,0.2912003730169972,0.0118238742442247,4.17323448142191
Polr2k,0.3530100501342865,0.2798773628110464,0.1250501639857081,0.2239464814546482,0.0181159416143107,6.736569490579463
Epn2,0.2291000531145418,0.1921462830317146,0.2757294162361329,0.2912003733855976,0.011823874232013,4.173234480675742
Psmf1,0.1898323761889322,0.1600755757615583,0.296310224547453,0.3369074442233343,0.016874379278722,3.489455459677191
4831440D22Rik,0.2291000531723874,0.1921462830135344,0.2757294163147601,0.2912003732707972,0.0118238742285207,4.173234480902349
Gm15726,0.2291000533098709,0.1921462829608666,0.2757294164713018,0.291200372994179,0.0118238742637816,4.173234481483011
Atg4b,0.1504805245317903,0.1739644646881823,0.2476991135117255,0.4156111476140439,0.0122447496542579,3.3285296388897967
Utp6,0.15048052469038,0.1739644648072611,0.247699113426408,0.4156111474231845,0.0122447496527662,3.3285296415925965
2810029C07Rik,0.1898323765892368,0.1600755759725538,0.2963102244704299,0.3369074436773104,0.016874379290469,3.4894554654670107
Pggt1b,0.1898323764168661,0.1600755758544791,0.296310224554107,0.3369074438923297,0.016874379282218,3.4894554626316867
Tfrc,0.4553550511734069,0.1380691712161305,0.175282064008476,0.2278214915448963,0.00347222205709,7.426150800109863
Sigirr,0.2291000533387684,0.1921462829525049,0.2757294165128914,0.2912003729371161,0.011823874258719,4.173234481593012
1700021A07Rik,0.2291000532732112,0.1921462829778106,0.2757294164388617,0.2912003730690942,0.011823874241022,4.173234481315277
AU022252,0.2291000531265992,0.1921462830276274,0.2757294162515674,0.2912003733615499,0.0118238742326558,4.1732344807243
Crnde,0.2291000532659179,0.1921462829795983,0.2757294164273298,0.2912003730833676,0.0118238742437864,4.173234481288952
Fkbp2,0.3039067722446874,0.2413318247390432,0.1689547326438203,0.278316032065069,0.0074906383073799,5.823872053816586
Nfatc1,0.574402674774948,0.1142596496560635,0.1276630127319376,0.1802024408293125,0.0034722220077382,9.106775600729698
Crtc2,0.2291000532705697,0.1921462829806579,0.2757294164417401,0.2912003730751403,0.0118238742318918,4.173234481295957
Taf2,0.2291000531114091,0.1921462830333719,0.2757294162340325,0.2912003733920827,0.0118238742291036,4.173234480660476
Bag6,0.3415339192760804,0.1604002501799547,0.1983484634328525,0.2925231225961202,0.0071942445149921,5.937814987109349
Jpx,0.2291000533383443,0.1921462829550824,0.2757294165201538,0.2912003729389316,0.0118238742474877,4.173234481580478
Npdc1,0.2291000533567003,0.1921462829487071,0.2757294165431601,0.2912003729022607,0.0118238742491717,4.173234481655083
Bcs1l,0.229100053379081,0.1921462829384617,0.275729416563282,0.2912003728565646,0.0118238742626106,4.173234481757044
Hist2h2ab,0.2291000531772271,0.192146283003846,0.2757294162951454,0.2912003732579383,0.0118238742658431,4.17323448095764
Gm12996,0.2291000532874832,0.192146282972768,0.2757294164564742,0.2912003730405481,0.0118238742427263,4.173234481373666
Srsf11,0.5435895191211157,0.2487180246654234,0.0846154333650191,0.1230770228484417,0.0,9.283144099211626
Erc1,0.229100053201043,0.1921462829998035,0.2757294163385578,0.2912003732120447,0.0118238742485507,4.173234481035624
Phykpl,0.2291000532903939,0.1921462829734622,0.2757294164655906,0.2912003730354126,0.0118238742351405,4.173234481377912
Col5a3,0.1504805250077298,0.1739644650454589,0.2476991132556632,0.4156111470412085,0.0122447496499395,3.328529647000607
Gpx8,0.2291000531840359,0.1921462830084522,0.2757294163260352,0.2912003732471134,0.0118238742343632,4.173234480954306
Lrrc27,0.229100053117342,0.1921462830320962,0.2757294162439854,0.2912003733805429,0.0118238742260334,4.173234480681098
Tigd5,0.2291000532625599,0.1921462829769623,0.2757294164109275,0.291200373088561,0.0118238742609891,4.173234481292215
Gm11944,0.2291000532702666,0.192146282979231,0.2757294164364465,0.2912003730751352,0.0118238742389203,4.17323448130154
F3,0.2291000533516776,0.1921462829464083,0.2757294165238979,0.2912003729106841,0.0118238742673321,4.1732344816526545
Fam20a,0.2291000533125058,0.1921462829622243,0.2757294164818931,0.2912003729898208,0.011823874253556,4.173234481483611
Cenpq,0.2291000533038162,0.1921462829696999,0.2757294164852979,0.2912003730089566,0.0118238742322293,4.173234481428465
Mtif2,0.1724743321969052,0.2236929048653858,0.237831593953592,0.3537817987499551,0.0122193702341618,3.7653023756302963
Lsm12,0.4102563073379718,0.315384659975892,0.111282071228046,0.16307696145809,0.0,7.642678037849793
Gm45669,0.2291000531746832,0.192146283012284,0.2757294163161843,0.2912003732660304,0.011823874230818,4.173234480913697
Pld2,0.2291000530632034,0.1921462830477747,0.2757294161661109,0.2912003734874537,0.0118238742354571,4.173234480474957
Trim47,0.2291000533166989,0.1921462829635049,0.2757294164959261,0.2912003729825344,0.0118238742413355,4.173234481488478
Tyrobp,0.229100053308261,0.1921462829675533,0.2757294164889355,0.2912003729998365,0.0118238742354134,4.17323448144921
Camsap1,0.2291000532964309,0.1921462829717494,0.2757294164743882,0.2912003730235052,0.0118238742339262,4.1732344814007405
E330032C10Rik,0.1504805249473321,0.1739644649994674,0.2476991132880207,0.4156111471135112,0.0122447496516685,3.3285296459676585
Nop10,0.4970149851609596,0.2295395971504572,0.1106426444540306,0.1582365725589969,0.0045662006755556,8.508316462407842
Cd3g,0.7039817741093067,0.0646762510349413,0.1019894727858691,0.1243774058364257,0.004975096233457,10.729561671076107
Zcchc8,0.2291000532110934,0.1921462829986169,0.2757294163585436,0.2912003731928844,0.0118238742388614,4.173234481066223
Gm30108,0.2291000533134919,0.1921462829640699,0.2757294164901464,0.2912003729887226,0.0118238742435692,4.173234481477886
Mgat5,0.229100053161688,0.1921462830085659,0.2757294162734987,0.2912003732887117,0.0118238742675354,4.173234480897492
Hyal1,0.2291000530011549,0.1921462830620738,0.2757294160650876,0.2912003736085227,0.0118238742631609,4.173234480255025
Nrg2,0.2291000532967355,0.192146282966543,0.2757294164584123,0.2912003730208644,0.0118238742574447,4.173234481424666
Dnm2,0.3663687645612641,0.1708859057232638,0.1981206984153647,0.259978870530246,0.0046457607698612,6.273468624315889
Zfp493,0.229100052914379,0.1921462830972587,0.2757294159725122,0.2912003737838905,0.0118238742319594,4.173234479879886
Rnf187,0.4102563991346512,0.3153846100379585,0.1112820551200339,0.1630769357073563,0.0,7.642679145384435
Cntrob,0.2291000529241233,0.1921462830998866,0.2757294160040063,0.2912003737668193,0.0118238742051645,4.1732344798927485
Cmbl,0.1898323768185216,0.1600755760304407,0.2963102245431556,0.3369074433180701,0.0168743792898118,3.489455467991619
Hif1an,0.2291000534128348,0.1921462829194768,0.2757294165822986,0.2912003727862392,0.0118238742991504,4.173234481926532
Orc4,0.172474332109496,0.2236929049547373,0.2378315940110854,0.3537817987044754,0.0122193702202057,3.7653023744619967
Sprr1a,0.2291000532950773,0.1921462829710136,0.2757294164688246,0.2912003730257287,0.0118238742393554,4.173234481400603
Cux1,0.2291000532485531,0.1921462829859194,0.2757294164064963,0.2912003731181736,0.0118238742408573,4.173234481217082
Akr1a1,0.3679146730935322,0.1564684323272728,0.1913800587163093,0.2781306553111008,0.0061061805517847,6.295419986846074
S1pr1,0.2291000533910932,0.1921462829273399,0.2757294165560492,0.291200372829798,0.0118238742957195,4.173234481836779
Gm17354,0.2291000533307913,0.1921462829545317,0.2757294165005082,0.2912003729527559,0.0118238742614126,4.173234481563897
Pias4,0.1504805247538975,0.1739644648372987,0.2476991133885218,0.4156111473361562,0.0122447496841257,3.328529642575771
Crlf3,0.3663687541843958,0.1708859100734975,0.1981207001862261,0.2599788746335244,0.0046457609223559,6.273468496143936
Metrnl,0.3613636982026063,0.1664672564298378,0.2597212246517715,0.2027930655048137,0.0096547552109707,5.835847649973442
Zfyve27,0.2291000532515112,0.1921462829857005,0.2757294164127964,0.2912003731125864,0.0118238742374054,4.173234481225511
Id1,0.2291000530430071,0.1921462830534819,0.2757294161366054,0.2912003735272803,0.0118238742396251,4.173234480398687
Gm43813,0.1504805248694685,0.173964464927475,0.2476991133270626,0.4156111471991068,0.0122447496768869,3.3285296445645374
Abtb1,0.2291000532340461,0.1921462829917312,0.2757294163907943,0.2912003731474634,0.0118238742359649,4.173234481154681
Palld,0.2291000533397409,0.1921462829550666,0.275729416523409,0.2912003729363286,0.0118238742454548,4.173234481584067
Odf2,0.1724743322171717,0.2236929048446689,0.237831593938752,0.353781798743893,0.0122193702555142,3.765302375863639
Isoc2a,0.2291000532149293,0.192146282998726,0.2757294163679737,0.2912003731857955,0.0118238742325751,4.1732344810754025
Atpsckmt,0.2291000531646068,0.1921462830136803,0.2757294162968097,0.2912003732853223,0.0118238742395806,4.173234480882098
Bin2,0.4222115875193422,0.1389220935681291,0.1728158969796835,0.2491035202270679,0.0169469017057772,7.001349984133285
Helb,0.2291000532608259,0.1921462829814299,0.2757294164211501,0.2912003730935653,0.0118238742430287,4.173234481267975
Map3k9,0.2291000531585965,0.1921462830176417,0.2757294162952867,0.291200373298076,0.0118238742303988,4.173234480849333
Pdhb,0.3663687558296651,0.1708859109280043,0.1981206991471399,0.2599788732516925,0.0046457608434981,6.273468524384542
Traf3ip1,0.2291000532451708,0.1921462829857159,0.275729416397837,0.2912003731243816,0.0118238742468946,4.173234481209467
Ythdf1,0.2291000533842682,0.1921462829364799,0.2757294165692056,0.29120037284613,0.0118238742639162,4.173234481778928
Psmd3,0.1966041919564626,0.1699514380824758,0.2370730885505942,0.3867330759888335,0.0096382054216338,3.952962111103953
Gm29394,0.2291000529305443,0.1921462830908279,0.2757294159901548,0.2912003737512709,0.0118238742372019,4.173234479949219
Ubxn7,0.1332066551981736,0.1916221978993939,0.2584124021764021,0.3994888694526018,0.0172698752734284,3.0815233549368193
Fdxr,0.2291000532561687,0.1921462829850167,0.275729416421629,0.2912003731036538,0.0118238742335316,4.173234481240286
Ckm,0.229100053277387,0.192146282978058,0.2757294164495398,0.2912003730614285,0.0118238742335865,4.173234481324698
Gm4924,0.2291000532586743,0.1921462829826521,0.2757294164199769,0.2912003730980528,0.0118238742406435,4.173234481257117
Spata13,0.1724743321486877,0.2236929049146747,0.2378315939853049,0.3537817987248443,0.0122193702264882,3.765302374985776
Elac1,0.2291000533089691,0.1921462829639318,0.2757294164789975,0.2912003729970771,0.0118238742510244,4.173234481467103
Il33,0.1504805247453682,0.1739644648420439,0.2476991133954567,0.4156111473531066,0.0122447496640245,3.3285296424931414
Neu4,0.2291000531911258,0.1921462830041946,0.2757294163291641,0.2912003732322341,0.0118238742432812,4.173234480991106
Drp2,0.1504805249502404,0.1739644650004956,0.247699113286213,0.4156111471093183,0.0122447496537325,3.328529646010722
Tspan15,0.229100053061155,0.1921462830494854,0.275729416166748,0.291200373491944,0.0118238742306673,4.173234480462186
Appl2,0.2291000533804068,0.1921462829312427,0.275729416543269,0.2912003728512231,0.0118238742938582,4.173234481792495
Ppp1r18os,0.2291000533286407,0.1921462829570971,0.2757294165036447,0.291200372957777,0.0118238742528403,4.173234481547068
2310040G24Rik,0.2291000530547769,0.1921462830516472,0.2757294161585828,0.2912003735046649,0.0118238742303282,4.173234480436502
Nt5e,0.2291000532305586,0.1921462829917686,0.2757294163826584,0.2912003731539628,0.0118238742410515,4.1732344811457285
Emsy,0.2291000532890328,0.1921462829748795,0.2757294164669142,0.2912003730385082,0.0118238742306651,4.173234481368177
Polr2l,0.5435895158457071,0.248718012766058,0.0846154360775314,0.1230770353107033,0.0,9.283144017070606
Tmprss11c,0.2291000531528546,0.1921462830168281,0.2757294162790853,0.2912003733084284,0.0118238742428033,4.173234480838486
Gm20342,0.2291000532134426,0.1921462829973801,0.2757294163601377,0.2912003731880238,0.0118238742410157,4.173234481077645
Hectd2,0.2291000532998559,0.1921462829700587,0.2757294164770739,0.2912003730164632,0.0118238742365483,4.173234481416889
Emilin1,0.2291000533375097,0.1921462829516229,0.2757294165070834,0.291200372939105,0.0118238742646788,4.173234481593763
Arhgdib,0.1523526921340171,0.2099753966441277,0.2855059408277033,0.3353036752321177,0.016862295162034,3.202543233519328
Fam178b,0.2291000532420768,0.1921462829884035,0.2757294163991325,0.2912003731312053,0.0118238742391817,4.1732344811897155
Usp47,0.2291000532521575,0.1921462829886187,0.2757294164236852,0.2912003731125474,0.0118238742229911,4.173234481214158
Ddx17,0.3242600486215076,0.1780579835899683,0.2090617522873324,0.2764008453555069,0.0122193701456847,5.69080868627751
Ly6d,0.2291000533311357,0.1921462829546844,0.2757294165018131,0.2912003729521766,0.0118238742601902,4.173234481564086
Deaf1,0.1504805250007534,0.1739644650448844,0.2476991132603978,0.4156111470524008,0.0122447496415634,3.3285296469079513
Bloc1s6os,0.2291000531603279,0.1921462830153891,0.2757294162921607,0.2912003732939593,0.0118238742381628,4.173234480863717
Tbc1d9b,0.2291000533807436,0.1921462829391962,0.2757294165695733,0.2912003728537659,0.011823874256721,4.173234481757966
Spi1,0.2291000533122438,0.1921462829673406,0.2757294164976814,0.2912003729923464,0.0118238742303876,4.173234481460192
Mlec,0.4269836502220921,0.1926138787915191,0.1443393593902351,0.2285724716549112,0.0074906399412424,7.36658961771849
Riok3,0.3695342674174386,0.2110762895487265,0.1818924154226316,0.2313345630087893,0.0061624646024138,6.490749336422354
3830403N18Rik,0.2291000533576684,0.192146282944411,0.2757294165316738,0.2912003728987491,0.0118238742674976,4.173234481676633
Gucd1,0.2291000533067617,0.1921462829661761,0.2757294164809697,0.2912003730020757,0.0118238742440167,4.1732344814515585
Ptpn21,0.2291000531704081,0.1921462830127899,0.2757294163076872,0.2912003732741808,0.0118238742349337,4.173234480900675
CAAA01147332.1,0.2883843990185142,0.2756520482567352,0.169639259423036,0.261548744485851,0.0047755488158634,5.712627430556273
Gm32633,0.229100052858896,0.1921462831179345,0.2757294159074815,0.2912003738952922,0.0118238742203957,4.173234479648129
Ap1s3,0.2291000533075736,0.1921462829650107,0.2757294164791543,0.2912003730001016,0.0118238742481595,4.173234481458787
Dhcr24,0.2291000532705193,0.1921462829815177,0.2757294164443781,0.2912003730755765,0.0118238742280082,4.173234481292006
Nipal3,0.2291000531520157,0.1921462830178595,0.275729416280407,0.2912003733103991,0.0118238742393185,4.173234480831785
2810429I04Rik,0.1504805247527115,0.173964464849009,0.2476991133918116,0.4156111473451394,0.0122447496613285,3.3285296426264566
Polr1c,0.1724743320605647,0.223692905004756,0.237831594038403,0.35378179862548,0.0122193702707961,3.765302373686981
Macrod2,0.2291000533917752,0.1921462829343948,0.2757294165802886,0.2912003728313409,0.0118238742622003,4.173234481807118
Lrrc45,0.2291000531868918,0.1921462830000231,0.2757294163057637,0.2912003732384447,0.0118238742688764,4.1732344809989925
Rnf208,0.2291000531108626,0.1921462830303804,0.2757294162231449,0.2912003733919068,0.0118238742437051,4.173234480672406
Ankrd39,0.2291000532164916,0.1921462829980537,0.2757294163695161,0.2912003731826229,0.0118238742333156,4.173234481082329
Tmem254c,0.2291000531928783,0.1921462830009544,0.2757294163229212,0.2912003732276845,0.0118238742555614,4.173234481009934
Tet2,0.2291000532705427,0.1921462829729217,0.2757294164168659,0.291200373072108,0.0118238742675614,4.173234481330301
Eif3h,0.1523551121758734,0.2505908192527292,0.2521879761809676,0.3305198717946809,0.0143462205957488,3.4903733934448224
Sdccag8,0.1898323768071902,0.1600755760110652,0.2963102245702066,0.3369074433236307,0.0168743792879072,3.489455467659217
Znhit6,0.2291000531254042,0.1921462830280292,0.2757294162500272,0.2912003733639318,0.0118238742326074,4.173234480719502
Nr2c2,0.229100053038332,0.1921462830574016,0.2757294161381092,0.2912003735375347,0.0118238742286223,4.173234480369473
Themis,0.4553550328297571,0.1380691724127735,0.1752820694714991,0.2278215026833326,0.0034722226026376,7.4261505450342
Xlr4a,0.2291000531600371,0.1921462830147335,0.2757294162893703,0.2912003732942387,0.0118238742416201,4.173234480865898
Rgs1,0.4282498804323706,0.2103090797700412,0.153183561491723,0.1990292643701723,0.0092282139356929,7.366165716938354
Ppp1r16a,0.2291000527093063,0.1921462831643048,0.2757294157020857,0.2912003741919112,0.0118238742323919,4.173234479064979
Cotl1,0.4228885430963552,0.1440129419489134,0.1789726973468121,0.2460409010680238,0.0080849165398952,7.008199777486488
Tead1,0.22910005304075,0.1921462830564441,0.2757294161407621,0.2912003735326574,0.0118238742293865,4.173234480379825
Nsa2,0.1002669421284509,0.1829410030210361,0.29137957882485,0.4148945100758283,0.0105179659498344,2.486227510663202
Ncaph2,0.363658767231825,0.1470581171028169,0.1942127004128087,0.2929228468925988,0.0021475683599505,6.216181533393128
Incenp,0.3636587994247792,0.1470581106433286,0.1942126936200225,0.292922828230414,0.0021475680814555,6.21618195360133
Pnrc2,0.2291000533719223,0.1921462829408209,0.2757294165539019,0.2912003728708154,0.0118238742625395,4.173234481728516
Card6,0.2291000533351442,0.1921462829525934,0.2757294165045962,0.29120037294389,0.0118238742637759,4.173234481583485
Zfyve19,0.2291000533409027,0.1921462829564135,0.2757294165304788,0.2912003729347049,0.0118238742374999,4.1732344815810025
Git1,0.2291000532181922,0.1921462829961433,0.2757294163674148,0.2912003731786995,0.0118238742395499,4.173234481095111
Kcnmb1,0.2291000533749628,0.1921462829391891,0.2757294165558662,0.2912003728645115,0.0118238742654701,4.173234481743433
Dnajc5,0.268491140301774,0.2213364903459324,0.1959271561881896,0.3070509686118031,0.0071942445523008,5.191064752834027
Tes,0.2601504546809398,0.2164472073275189,0.1895182606829201,0.3216178914825477,0.0122661858260733,5.101784042907562
1300017J02Rik,0.2291000531104031,0.1921462830307522,0.2757294162232496,0.2912003733929094,0.0118238742426855,4.173234480669595
Laptm4b,0.2291000531322465,0.1921462830249156,0.2757294162562388,0.291200373349969,0.0118238742366299,4.173234480750591
Cog5,0.2291000529294707,0.1921462830949213,0.2757294160007408,0.2912003737548982,0.0118238742199689,4.173234479928307
Nudt16,0.1504805247670874,0.173964464851574,0.2476991133823459,0.4156111473229036,0.012244749676089,3.328529642825159
N4bp2l1,0.229100053251304,0.1921462829802449,0.2757294163948099,0.2912003731107979,0.0118238742628431,4.1732344812492554
Tgfbr1,0.2291000534055936,0.1921462829297771,0.2757294165981904,0.2912003728038074,0.0118238742626313,4.173234481862473
Evpl,0.2291000529810972,0.1921462830748219,0.275729416058491,0.2912003736508965,0.0118238742346931,4.173234480147784
Vti1a,0.1504805245594803,0.1739644647199661,0.2476991134991422,0.4156111475873107,0.0122447496341004,3.328529639423558
Safb2,0.2291000529800748,0.1921462830796619,0.275729416071593,0.2912003736547259,0.0118238742139441,4.173234480123678
Borcs5,0.2291000532733118,0.1921462829798733,0.2757294164457147,0.2912003730697293,0.0118238742313709,4.173234481306356
Ms4a6b,0.1056220223553525,0.2492385704198513,0.2655923486119502,0.3678857518899433,0.0116613067229025,2.8441088301809536
Vps13c,0.1504805249453988,0.1739644649991314,0.2476991132892956,0.415611147116507,0.0122447496496671,3.3285296459409865
Diaph3,0.3415339576442518,0.160400238850945,0.1983484563669729,0.2925231035387047,0.0071942435991255,5.937815475444286
Filip1l,0.1504805246805921,0.1739644647973768,0.2476991134311402,0.4156111474334441,0.0122447496574466,3.328529641411521
Prpf18,0.1504805248088178,0.1739644648739679,0.2476991133580146,0.4156111472673214,0.012244749691878,3.3285296434860587
Gm9993,0.1898323761286313,0.1600755757524459,0.2963102245169854,0.3369074443223255,0.0168743792796117,3.4894554590900704
9430091E24Rik,0.150480524699378,0.1739644647983221,0.2476991134182644,0.4156111474029444,0.0122447496810909,3.3285296416576378
Gm47428,0.2291000532255955,0.1921462829952373,0.2757294163820341,0.2912003731645732,0.0118238742325598,4.173234481117795
Gm43807,0.150480524896138,0.1739644649559284,0.2476991133144888,0.4156111471720645,0.01224474966138,3.3285296450664794
Slc16a13,0.2291000533284316,0.1921462829563331,0.2757294165006995,0.2912003729578614,0.0118238742566743,4.17323448154994
Lmbrd2,0.2291000530342442,0.192146283059338,0.2757294161346428,0.2912003735459071,0.0118238742258678,4.17323448035056
Wdr5b,0.1898323765260031,0.1600755759449618,0.2963102244719498,0.3369074437677988,0.0168743792892864,3.4894554646245655
Mettl6,0.2118261837735477,0.2098040161142437,0.2864427048353861,0.2750780953972155,0.0168489998796068,3.92622819664994
Gm46349,0.2291000532442502,0.1921462829860017,0.2757294163965746,0.2912003731262073,0.011823874246966,4.173234481205876
Cass4,0.229100053081149,0.1921462830435043,0.275729416194896,0.2912003734523847,0.0118238742280657,4.173234480539167
Acvr2b,0.2291000529544936,0.1921462830836306,0.275729416023765,0.2912003737038724,0.0118238742342382,4.1732344800415735
Zfp760,0.2291000530922951,0.1921462830372529,0.2757294162012323,0.2912003734291691,0.0118238742400504,4.173234480595057
Pigo,0.2291000530781416,0.1921462830431993,0.2757294161867988,0.2912003734578551,0.011823874234005,4.173234480532946
Adcy9,0.2291000533426912,0.1921462829533241,0.2757294165248048,0.2912003729301485,0.0118238742490311,4.17323448159925
Mex3a,0.2291000532074687,0.1921462829946385,0.2757294163372041,0.2912003731980391,0.0118238742626494,4.17323448107479
Trim28,0.2653971553705435,0.2468331951392074,0.1869592332788053,0.2933197778783885,0.0074906383330553,5.2604098421752505
Cilp2,0.2291000532455182,0.192146282980889,0.2757294163831796,0.2912003731218125,0.0118238742686004,4.1732344812318125
Mipep,0.229100053416644,0.1921462829242883,0.275729416606746,0.2912003727810736,0.0118238742712479,4.1732344819147285
Arl5c,0.2291000533865366,0.1921462829372309,0.2757294165769837,0.2912003728422113,0.0118238742570373,4.173234481781302
Tgfbr3l,0.1898323766159756,0.1600755759597956,0.2963102245151124,0.336907443621012,0.0168743792881041,3.489455465516145
Anxa7,0.1504805245795819,0.1739644647344341,0.2476991134881964,0.415611147562744,0.0122447496350434,3.328529639762625
Gm48684,0.2291000533828119,0.1921462829377796,0.2757294165699261,0.2912003728493557,0.0118238742601266,4.1732344817694775
Tusc1,0.2291000533777052,0.1921462829397642,0.2757294165642024,0.2912003728596416,0.0118238742586864,4.173234481747784
Gm20707,0.2291000531954135,0.1921462830043622,0.2757294163398516,0.2912003732243285,0.011823874236044,4.173234481001162
6430590A07Rik,0.2291000532713936,0.1921462829794561,0.2757294164398359,0.2912003730731297,0.0118238742361847,4.17323448130338
Socs1,0.3898929231964544,0.1532288258730177,0.207937058379169,0.2472229796004025,0.0017182129509563,6.473918674365939
Chn1,0.2291000530629659,0.1921462830471024,0.2757294161633924,0.2912003734876275,0.0118238742389116,4.17323448047735
Cdan1,0.2291000533350269,0.192146282955316,0.2757294165130498,0.2912003729451931,0.0118238742514142,4.173234481571081
Plekha5,0.2291000534548476,0.1921462829112143,0.2757294166552524,0.2912003727048296,0.0118238742738558,4.1732344820691365
Ctss,0.2555189596192743,0.1219148007760319,0.2944334660652147,0.318452638848764,0.0096801346907148,4.23953388664973
Naa15,0.1724743320647805,0.2236929050004465,0.2378315940378007,0.353781798651551,0.012219370245421,3.7653023737972986
Gpr34,0.2291000533403251,0.1921462829545417,0.2757294165231087,0.2912003729350331,0.0118238742469913,4.173234481587873
Kif18b,0.2291000531702206,0.1921462830123057,0.2757294163056901,0.2912003732743366,0.011823874237447,4.173234480902357
Gm20069,0.1504805248111136,0.1739644648888555,0.2476991133595498,0.4156111472724519,0.0122447496680291,3.3285296435992513
Dbr1,0.133206655350713,0.1916221986352297,0.2584124021323815,0.399488868621791,0.0172698752598848,3.081523358727242
Gm16253,0.2291000532116224,0.1921462829999736,0.2757294163641467,0.2912003731924415,0.0118238742318157,4.173234481061522
Tet1,0.2291000534017248,0.1921462829296915,0.2757294165887575,0.2912003728109669,0.0118238742688592,4.173234481853107
Gm16206,0.2291000534399581,0.192146282914858,0.2757294166316918,0.2912003727339665,0.0118238742795253,4.173234482015414
Itgad,0.2291000532615772,0.1921462829815398,0.2757294164232813,0.291200373092212,0.0118238742413897,4.173234481269378
Strn,0.189832376431973,0.1600755759081893,0.2963102244663093,0.336907443905501,0.0168743792880272,3.4894554634253594
1110032F04Rik,0.2291000532690659,0.1921462829805685,0.2757294164378933,0.2912003730779008,0.0118238742345714,4.1732344812925675
Bicd2,0.2291000532528606,0.1921462829855061,0.2757294164153675,0.2912003731099998,0.0118238742362659,4.173234481229773
Gm16133,0.229100052987686,0.1921462830723847,0.2757294160662719,0.2912003736376745,0.0118238742359827,4.173234480175225
Bcdin3d,0.2291000529593233,0.1921462830816538,0.2757294160288583,0.2912003736941045,0.0118238742360599,4.173234480062535
Zfp644,0.2291000531983126,0.1921462830078828,0.2757294163580049,0.2912003732203407,0.0118238742154588,4.173234480992806
Mphosph9,0.2291000533452717,0.1921462829556833,0.2757294165384791,0.2912003729262905,0.0118238742342753,4.173234481595259
Ggt1,0.2291000531518292,0.1921462830193862,0.2757294162848617,0.2912003733113542,0.0118238742325686,4.173234480824525
Zmiz1os1,0.2291000532751346,0.1921462829766994,0.2757294164398507,0.2912003730650751,0.01182387424324,4.173234481325067
Trav23,0.2291000531608273,0.1921462830151677,0.2757294162926329,0.2912003732929425,0.0118238742384294,4.173234480865959
Trav10,0.2291000532927158,0.1921462829648142,0.2757294164433528,0.2912003730276496,0.0118238742714674,4.173234481422228
Lrrn4,0.2291000530735282,0.1921462830449355,0.275729416181446,0.2912003734671249,0.0118238742329653,4.1732344805136
Hist2h2be,0.1724743322200237,0.2236929048417535,0.2378315939394689,0.3537817987738984,0.0122193702248553,3.7653023759662254
Ndufb8,0.3679142245603709,0.1564688728569949,0.1913800759953709,0.2781306361998393,0.0061061903874239,6.295415338797026
Ttll3,0.1504805248196919,0.1739644649030724,0.2476991133565712,0.4156111472667906,0.0122447496538737,3.3285296437891994
Zbtb43,0.2291000533390514,0.1921462829482536,0.2757294164999275,0.2912003729348961,0.0118238742778712,4.173234481612633
Mt1,0.1523571980606762,0.2505906772165988,0.2521869474325288,0.3305189227458486,0.0143462545443475,3.4904044802275624
Gm37529,0.229100053297813,0.1921462829704407,0.2757294164734627,0.2912003730204139,0.0118238742378697,4.173234481410045
Ncbp1,0.1724743322018968,0.2236929048602833,0.2378315939507917,0.353781798757864,0.0122193702291643,3.7653023757090196
Cwc15,0.5534245059113823,0.2474886718773746,0.0926940941717528,0.1018265167502444,0.0045662112892457,9.343011046895048
Plekhg1,0.229100053360983,0.1921462829437853,0.2757294165375137,0.2912003728923366,0.0118238742653812,4.173234481687766
Trim23,0.2291000532318839,0.1921462829923471,0.2757294163876509,0.2912003731517291,0.0118238742363889,4.173234481146494
4930544F09Rik,0.2291000534314183,0.1921462829196199,0.2757294166267481,0.2912003727517427,0.0118238742704709,4.173234481972717
Top1,0.2282498714476266,0.3436424390774734,0.1865168909431463,0.2323625836049481,0.0092282149268053,5.017683661095768
Gm44167,0.2291000530707289,0.1921462830453997,0.2757294161763083,0.2912003734725147,0.0118238742350482,4.173234480504481
H6pd,0.2291000531029088,0.1921462830337492,0.2757294162151206,0.2912003734080384,0.0118238742401829,4.173234480637383
St14,0.2291000532907007,0.192146282973621,0.2757294164668265,0.2912003730349053,0.0118238742339461,4.1732344813779765
Chac1,0.2291000532260871,0.1921462829945585,0.275729416381021,0.2912003731633887,0.0118238742349446,4.173234481122053
Gbf1,0.2291000531945776,0.1921462829992827,0.2757294163215827,0.2912003732238588,0.011823874260698,4.173234481021651
Ssh2,0.2291000532024229,0.1921462830012519,0.2757294163464693,0.291200373210056,0.0118238742397997,4.173234481032658
Hist1h1e,0.2341319519300408,0.3662570809712285,0.1635867651479471,0.2323511131976542,0.0036730887531293,5.285804857870317
Ero1lb,0.2291000533632332,0.1921462829442471,0.2757294165443213,0.2912003728883365,0.0118238742598616,4.173234481691381
